article_id,periodical,periodical_label,issue_id,year,code,family,reason,reason_words
1992-09-16-right-jos-heredia-joselete-figura-cant,candil,Candil,1992-09,1992,AUTH_03,AUTH,"References to 'añejos cantaores' and evoking Manuel Torre or Pastora Pavón suggest continuity, but the visible passage mainly uses them as aesthetic comparison rather than tradition-authority discourse.",28
1992-09-16-right-jos-heredia-joselete-figura-cant,candil,Candil,1992-09,1992,PED_03,PED,"The recommendation that he 'amplía su formación' is advisory, but it does not clearly discuss institutional or transnational access to flamenco knowledge.",22
1992-09-17-left-sobre-el-gratuito-invento-del-ca,candil,Candil,1992-09,1992,PED_02,PED,"Oral transmission is mentioned in relation to Mairena, but the visible passage mainly uses it as contested evidence of authenticity rather than clearly describing embodied/oral pedagogy.",27
1992-09-17-left-sobre-el-gratuito-invento-del-ca,candil,Candil,1992-09,1992,AUTH_03,AUTH,"The passage concerns origins, but the strongest discourse function is exclusionary authenticity boundary-work rather than tradition/continuity authorizing present practice.",21
1992-09-18-right-cr-nica-del-xx-congreso-de-arte-,candil,Candil,1992-09,1992,CRIT_04,CRIT,"The article is a congress chronicle, but the visible excerpt does not clearly position a critic or expert voice as an authority policing flamenco boundaries.",25
1992-09-18-right-cr-nica-del-xx-congreso-de-arte-,candil,Candil,1992-09,1992,HERIT_01,HERIT,"The Columbus/New World framing suggests public culture, but the visible passage does not clearly frame flamenco as heritage or patrimony.",21
1992-09-23-left-el-arte-de-mario-maya-y-el-miste,candil,Candil,1992-09,1992,HERIT_03,HERIT,"The word representación appears, but the article is evaluating performances rather than framing public heritage, memory, or safeguarding.",18
1992-09-24-left-presentado-el-libro-antonio-mair,candil,Candil,1992-09,1992,AUTH_03,AUTH,"The article discusses historical recordings and evolution, but the visible discourse primarily authorizes the book institutionally and critically rather than grounding present practice in tradition.",25
1992-09-24-left-presentado-el-libro-antonio-mair,candil,Candil,1992-09,1992,HERIT_03,HERIT,"Discography and publication preserve access to Mairena's work, but the passage lacks explicit safeguarding or living-heritage framing.",19
1992-09-24-right-aunque-no-quepa-en-el-papel,candil,Candil,1992-09,1992,AUTH_01,AUTH,"The quoted claim that cante flamenco is a 'creación del pueblo español' is discussed, but the article's main function is critical evaluation of poetic truth rather than directly asserting authenticity.",31
1992-09-24-right-aunque-no-quepa-en-el-papel,candil,Candil,1992-09,1992,AUTH_02,AUTH,"The author disputes some of Lorca's claims about cantes gitanos, but the visible passage does not draw a sustained purity or exclusion boundary around proper flamenco.",27
1992-09-25-left-enderezando-entuertos,candil,Candil,1992-09,1992,AUTH_01,AUTH,"The article repeatedly invokes truth, but the target is biographical accuracy rather than authenticity of flamenco practice or performance.",19
1992-09-25-left-enderezando-entuertos,candil,Candil,1992-09,1992,CRIT_03,CRIT,"Artists such as Silverio and El Pena hijo are described as important, but the visible discourse mainly concerns factual correction rather than canon formation.",24
1992-09-27-right-alre-de-la-fiesta-gitana,candil,Candil,1992-09,1992,HERIT_03,HERIT,"The passage uses language of preservation and posthumous justice, but it does not clearly frame these figures through public heritage or safeguarding institutions.",23
1992-09-27-right-alre-de-la-fiesta-gitana,candil,Candil,1992-09,1992,PED_02,PED,"The text names inheritance and legacies, but does not clearly describe oral, embodied, familial, or intergenerational transmission as a learning process.",21
1992-09-30-left-las-poes-as-de-los-gitanos-publi,candil,Candil,1992-09,1992,AUTH_02,AUTH,"The text discusses whether flamenco should be interpreted as Gitano, but the visible passage critiques evidence rather than drawing a purity boundary around legitimate flamenco.",25
1992-09-30-left-las-poes-as-de-los-gitanos-publi,candil,Candil,1992-09,1992,AUTH_03,AUTH,"The article concerns historical sources and origins, but the strongest visible function is critical-documentary evaluation and access to source material.",21
1992-09-34-right-qu-date-con-el-cante,candil,Candil,1992-09,1992,HERIT_03,HERIT,"The phrase «EL FLAMENCO VIVO» is a program title or slogan here, not a clear living-heritage discourse.",18
1992-11-3-left-anselmo-gonz-lez-climent,candil,Candil,1992-11,1992,COMM_01,COMM,"The text mentions official and pangitanista sectors, but the visible passage does not clearly construct an insider/outsider boundary around belonging.",21
1992-11-3-left-anselmo-gonz-lez-climent,candil,Candil,1992-11,1992,AUTH_03,AUTH,"The editorial concerns historiography and recognition, but it does not clearly ground present flamenco value in tradition, roots, or continuity.",20
1992-11-3-right-anselmo-gonz-lez-climent-o-el-si,candil,Candil,1992-11,1992,AUTH_02,AUTH,"The passage mentions demands for exclusive fidelity to flamenco, but it critiques that attitude rather than itself drawing a clear purity boundary.",22
1992-11-3-right-anselmo-gonz-lez-climent-o-el-si,candil,Candil,1992-11,1992,COMM_01,COMM,"The text discusses competition and suspicion around shared aficiones, but not a clear insider/outsider boundary of flamenco belonging.",19
1992-11-9-right-percepciones-epistolares-sobre-l,candil,Candil,1992-11,1992,CRIT_03,CRIT,"Neville's pedestal/monument metaphor canonizes González Climent, but CRIT_04 and PED_03 more directly capture the correspondence's authorizing and knowledge-access function.",23
1992-11-9-right-percepciones-epistolares-sobre-l,candil,Candil,1992-11,1992,AUTH_03,AUTH,"The passage invokes historical proof, but does not clearly ground present flamenco value in tradition or continuity.",17
1992-11-13-right-en-torno-a-anselmo,candil,Candil,1992-11,1992,AUTH_02,AUTH,"Purism is mentioned critically, but the passage does not itself define proper flamenco by excluding impure forms.",17
1992-11-13-right-en-torno-a-anselmo,candil,Candil,1992-11,1992,HERIT_02,HERIT,"The monographic homage is called just and deserved, but there is no explicit institutional heritage authorization beyond publication tribute.",19
1992-11-14-left-para-anselmo,candil,Candil,1992-11,1992,CRIT_04,CRIT,"The line «sé quien sabe» suggests personal authority, but the poem does not clearly evaluate or authorize flamenco knowledge in a codeable discourse function.",24
1992-11-14-left-para-anselmo,candil,Candil,1992-11,1992,AUTH_01,AUTH,"The word «verdad» appears, but it is poetic and personal rather than a claim about authentic flamenco.",17
1992-11-14-right-homenaje-al-amigo,candil,Candil,1992-11,1992,PED_02,PED,"The article mentions listening and singers, but does not clearly describe oral or embodied lineage transmission as a learning process.",20
1992-11-14-right-homenaje-al-amigo,candil,Candil,1992-11,1992,COMM_04,COMM,"The text frames Andalusian/Argentine identity, but identity does not clearly organize flamenco authority or belonging beyond tribute language.",19
1992-11-15-left-dos-soleares,candil,Candil,1992-11,1992,CRIT_01,CRIT,"The introductory note calls the selected poems significant, but it does not clearly evaluate flamenco artistry or a flamenco-critical target.",21
1992-11-15-left-dos-soleares,candil,Candil,1992-11,1992,AUTH_03,AUTH,"The poems use soleá-like form and cante imagery, but there is no explicit tradition, continuity, or roots claim authorizing flamenco value.",22
1992-11-16-left-derroteros-pedro,candil,Candil,1992-11,1992,COMM_04,COMM,"Gitano identity is central, but the strongest visible discourse concerns purity, setting, and the café cantante rather than identity representation alone.",21
1992-11-16-left-derroteros-pedro,candil,Candil,1992-11,1992,AUTH_03,AUTH,"The article discusses classic masters and historical continuity, but the visible discourse is primarily a contested purity and setting argument.",20
1992-11-17-left-la-intimidad-flamenca-de-ricardo,candil,Candil,1992-11,1992,HERIT_02,HERIT,"The trigger word «declarara» refers to an illness, not to an official declaration or institutional heritage authorization.",17
1992-11-17-left-la-intimidad-flamenca-de-ricardo,candil,Candil,1992-11,1992,AUTH_01,AUTH,"The passage discusses accepted truths, but it concerns critical verification rather than authentic flamenco as such.",16
1992-11-18-right-gonz-lez-climent-y-la-d-cada-pro,candil,Candil,1992-11,1992,AUTH_01,AUTH,"The phrase «bien dicho» and references to roots suggest valued cante, but the clearer function is tradition/continuity and aesthetic evaluation.",21
1992-11-18-right-gonz-lez-climent-y-la-d-cada-pro,candil,Candil,1992-11,1992,COMM_03,COMM,"The text mentions juergas and gatherings, but not enough to code a sustained public/private participatory contrast.",17
1992-11-20-left-discurso-de-ingreso-en-la-real-a,candil,Candil,1992-11,1992,PED_02,PED,"The word «generación» appears, but the visible passage does not describe lineage or embodied/oral transmission of flamenco knowledge.",19
1992-11-20-left-discurso-de-ingreso-en-la-real-a,candil,Candil,1992-11,1992,HERIT_01,HERIT,"The discourse concerns Andalusian identity and transatlantic belonging, but it does not explicitly frame flamenco as heritage or patrimony.",19
1992-11-25-left-segunda-reuni-n-con-fosforito-an,candil,Candil,1992-11,1992,HERIT_03,HERIT,"The passage is memory-rich, but it does not frame the memories as public heritage, safeguarding, or collective heritage work.",20
1992-11-25-left-segunda-reuni-n-con-fosforito-an,candil,Candil,1992-11,1992,COMM_04,COMM,"The Gitano wedding description involves identity/custom, but the visible excerpt does not clearly connect it to flamenco authority, belonging, or representation.",22
1992-11-33-left-o-do-al-cante-pedro,candil,Candil,1992-11,1992,AUTH_03,AUTH,"His ancestral devotion and Andalusian background are mentioned, but the text does not clearly ground flamenco value in tradition or continuity.",21
1992-11-33-left-o-do-al-cante-pedro,candil,Candil,1992-11,1992,HERIT_03,HERIT,"Reproducing radio texts helps preserve access, but the passage does not explicitly use safeguarding or public heritage framing.",18
1992-11-36-right-tauromagia,candil,Candil,1992-11,1992,CRIT_03,CRIT,"The poem credits Anselmo with inventing «Tauromagia», but the text concerns tauromachy rather than flamenco discourse.",16
1992-11-36-right-tauromagia,candil,Candil,1992-11,1992,AUTH_01,AUTH,"The poem uses language of revelation and essence-like insight, but not in relation to flamenco authenticity.",17
1992-11-37-right-gonz-lez-climent-flamenc-logo-lu,candil,Candil,1992-11,1992,HERIT_02,HERIT,"Recognition and identity language are strong, but the visible passage does not clearly involve official or institutional heritage authorization.",19
1992-11-37-right-gonz-lez-climent-flamenc-logo-lu,candil,Candil,1992-11,1992,AUTH_01,AUTH,"The passage values true self-recognition, but it is primarily identity and pedagogical discourse rather than an authenticity claim about proper flamenco.",22
1992-11-41-left-en-memoria-de-anselmo,candil,Candil,1992-11,1992,AUTH_01,AUTH,"The phrase «más pura substancia flamenca» suggests authenticity, but the passage is mainly praising Climent's service and expertise rather than defining authentic flamenco.",24
1992-11-41-left-en-memoria-de-anselmo,candil,Candil,1992-11,1992,HERIT_03,HERIT,"The text describes collecting records and preserving correspondence, but not as explicit safeguarding or public heritage work.",17
1992-11-42-left-a-modo-de-homenaje,candil,Candil,1992-11,1992,COMM_02,COMM,"The phrase 'aficionao de lujo y amigo común' identifies a socially valued aficionado, but the visible passage mainly uses him as a source of information rather than granting community authority over flamenco judgment.",33
1992-11-43-left-aunque-no-quepa-en-el-papel,candil,Candil,1992-11,1992,HERIT_03,HERIT,"The publication of documentation has a memory-preservation feel, but the visible text frames it more as literary-critical value than public heritage safeguarding.",24
1992-11-43-left-aunque-no-quepa-en-el-papel,candil,Candil,1992-11,1992,PED_03,PED,"The correspondence concerns flamenco knowledge and contest organization, but the excerpt does not clearly frame the book as teaching or widening access to flamenco knowledge.",25
